stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
840112,,Moonlight Avenue,,-25.296701,152.863617,,,0,
840113,,Maryborough City Hall,,-25.537329,152.70192,,,0,
840114,,Richmond Street,,-25.539471,152.704178,,,0,
840115,,Bazaar Street,,-25.542009,152.70105,,,0,
840116,,Zante Street,,-25.546116,152.703293,,,0,
840117,,York Avenue,,-25.546389,152.706177,,,0,
840118,,Granville Bridge,,-25.542593,152.715927,,,0,
840119,,May Street,,-25.544348,152.718567,,,0,
840120,,Cambridge Street,,-25.543379,152.719742,,,0,
840121,,Cambridge Street,,-25.543392,152.720459,,,0,
840122,,Louis Street,,-25.54508,152.722717,,,0,
840123,,Hillcrest Avenue,,-25.544321,152.724365,,,0,
840124,,Groundwater Retirement Complex,,-25.542255,152.722244,,,0,
840125,,Cardigan Street,,-25.539076,152.723663,,,0,
840126,,Banana Street,,-25.537203,152.722046,,,0,
840127,,Dale Street,,-25.535669,152.720108,,,0,
840128,,Wolseley Street,,-25.532854,152.71553,,,0,
840129,,Regent Street,,-25.53635,152.717773,,,0,
840130,,Steindl Street,,-25.53739,152.719162,,,0,
840131,,Odessa Street,,-25.539553,152.717865,,,0,
840132,,Granville Bridge,,-25.541771,152.715851,,,0,
840133,,Ann Street,,-25.543133,152.695541,,,0,
840134,,Ferry Lane,,-25.540331,152.691925,,,0,
840135,,Tooley Street,,-25.538383,152.689301,,,0,
840136,,Pleasant Street,,-25.536816,152.68721,,,0,
840137,,Anzac Park,,-25.533304,152.688889,,,0,
840138,,Maryborough Golf Club,,-25.529341,152.680817,,,0,
840139,,Fairhaven Retirement Village,,-25.529366,152.678558,,,0,
840140,,Draeger Street,,-25.527498,152.676865,,,0,
840141,,Jupiter Street,,-25.526217,152.677887,,,0,
840142,,Sunbury State School,,-25.524696,152.677139,,,0,
840143,,Wide Bay TAFE - Maryborough,,-25.50548,152.656021,,,0,
840144,,Royal Street,,-25.513752,152.658264,,,0,
840145,,Raven Street,,-25.522873,152.678864,,,0,
840147,,Ambrose White Street,,-25.521912,152.683594,,,0,
840148,,Alan Street,,-25.519714,152.681656,,,0,
840149,,Croydon Street,,-25.518326,152.679749,,,0,
840150,,Mathies Street,,-25.516844,152.681473,,,0,
840151,,Price Street,,-25.518427,152.683578,,,0,
840152,,Stevenson Street,,-25.519623,152.685165,,,0,
840153,,Clair Avenue,,-25.521202,152.687256,,,0,
840154,,Maryborough Base Hospital (Kent),,-25.522743,152.689316,,,0,
840155,,Sussex Street,,-25.525244,152.689423,,,0,
840156,,Sussex Street,,-25.526501,152.690796,,,0,
840157,,Rocky Street,,-25.528179,152.693069,,,0,
840158,,Wood Street,,-25.531683,152.696259,,,0,
840159,,Chelsea Village,,-25.534241,152.694153,,,0,
840160,,Fort Street,,-25.538002,152.695953,,,0,
840161,,Station Square Shopping Village,,-25.538679,152.698303,,,0,
840162,,Maryborough City Hall,,-25.537542,152.702057,,,0,
840163,,Maryborough Central Primary School,,-25.535143,152.700958,,,0,
840164,,St Stevens Hospital,,-25.533524,152.702423,,,0,
840165,,John / Churchill,,-25.530294,152.705475,,,0,
840166,,Woodstock Street,,-25.526791,152.707153,,,0,
840167,,Ellis Street,,-25.523241,152.707657,,,0,
