gtfs_id,stop_code,name,stop_desc,lat,lon,transport:zone,url,location_type,parent_station
820029,,"Magnetic Island",,-19.159134,146.855347,,,0,
890680,,"Breakwater",,-19.255196,146.826281,,,0,
