stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
810117,,Pleystowe,,-21.145058,149.040482,,,0,
810119,,Boundary Road,,-21.173206,149.144302,,,0,
810120,,Muller Park,,-21.173836,149.149292,,,0,
810121,,Keith Hamilton St,,-21.158823,149.161621,,,0,
810122,,Nebo / Smith,,-21.154598,149.165649,,,0,
810123,,Schaefer Street,,-21.152369,149.16777,,,0,
810124,,Marryatt St,,-21.147425,149.172485,,,0,
810125,,Pioneer Street,,-21.111649,149.151031,,,0,
810126,,Border Street,,-21.116318,149.144135,,,0,
810127,,Northview Aged Care,,-21.11595,149.145493,,,0,
810128,,Windsor Street,,-21.112816,149.147003,,,0,
810129,,Crispin Drive,,-21.111588,149.151199,,,0,
810130,,Mt Pleasant Shopping Centre,,-21.118092,149.159943,,,0,
810131,,Charles Hodge Avenue,,-21.119421,149.162369,,,0,
810132,,Pioneer Private Hospital,,-21.114483,149.168045,,,0,
810133,,Scriha Street,,-21.111982,149.168365,,,0,
810134,,Cutler Drive,,-21.106619,149.169601,,,0,
810135,,Deguara Dr,,-21.104099,149.16832,,,0,
810136,,Mansfield Drive,,-21.099112,149.171371,,,0,
810137,,Hydrangea Court,,-21.095966,149.172241,,,0,
810138,,Beaconsfield State School,,-21.092119,149.171585,,,0,
810139,,Kirkconnel Street,,-21.087811,149.174011,,,0,
810140,,Broomdykes Park,,-21.087288,149.177231,,,0,
810141,,Bankswood Street,,-21.090948,149.177017,,,0,
810142,,Eaglemount Drive,,-21.092636,149.178909,,,0,
810143,,Annie Wood Avenue,,-21.117216,149.164856,,,0,
810144,,Eaglemount Drive,,-21.093588,149.181061,,,0,
810145,,Monique Court,,-21.087563,149.181885,,,0,
810146,,Nadarmi Drive,,-21.082088,149.186981,,,0,
810147,,Banksia Avenue,,-21.079632,149.188492,,,0,
810148,,Cabbage Tree Road,,-21.078918,149.190964,,,0,
810149,,Wattle Street,,-21.082422,149.191345,,,0,
810150,,Andergrove State School,,-21.086098,149.187805,,,0,
810151,,Norfolk Street,,-21.087795,149.188248,,,0,
810152,,Fatnowna Street,,-21.09395,149.1875,,,0,
810153,,Bedford Road,,-21.099293,149.181168,,,0,
810154,,Bedford Road,,-21.106894,149.181854,,,0,
810155,,St Ambrose Anglican Church,,-21.11709,149.17984,,,0,
810156,,Hill Street,,-21.118219,149.178131,,,0,
810157,,Valley Street,,-21.117445,149.174118,,,0,
810158,,Valley Street,,-21.121954,149.173248,,,0,
810159,,Cosford Dr,,-21.04908,149.179428,,,0,
810160,,Duke Ct,,-21.052771,149.180832,,,0,
810161,,Beth Street,,-21.05311,149.188797,,,0,
810162,,Nilsson Court,,-21.027578,149.154465,,,0,
810163,,Homestead Bay Ave,,-21.021763,149.154663,,,0,
810164,,Fisher St,,-21.02545,149.156494,,,0,
810165,,St Bees Street,,-21.029467,149.158752,,,0,
810166,,Symons Avenue,,-21.032951,149.161652,,,0,
810167,,Bucasia,,-21.036274,149.166428,,,0,
810168,,Edmons Street,,-21.037676,149.16449,,,0,
810169,,Bucasia Post Office,,-21.03512,149.162109,,,0,
810170,,Downie Avenue,,-21.036274,149.158508,,,0,
810171,,Northern Beaches Central,,-21.065283,149.157028,,,0,
810172,,Rural View,,-21.066059,149.154449,,,0,
810173,,George Fordyce Dr,,-21.068031,149.153656,,,0,
810174,,Northern Beaches Central,,-21.067051,149.157074,,,0,
810175,,Mackay Mater Hospital,,-21.130827,149.165344,,,0,
810176,,Little Street,,-21.122055,149.170242,,,0,
810177,,John Breen Park,,-21.123396,149.180481,,,0,
810178,,Evans Street,,-21.123831,149.185287,,,0,
810179,,Evans Street,,-21.127464,149.189819,,,0,
810180,,Green Street,,-21.117065,149.179596,,,0,
810181,,Macalister Street,,-21.142868,149.183441,,,0,
810182,,Shakespeare Street,,-21.147572,149.185837,,,0,
810183,,River St,,-21.139132,149.185974,,,0,
